emprestimo_id;cliente_id;valor_emprestado;valor_parcela;num_parcelas;taxa_juros;data_concessao;status
13879;6434;18987.55;3216.81;6;1.65;2024-08-07;ATIVO
13880;3084;13500.97;569.85;24;1.3;2023-11-30;QUITADO
13881;5001;4927.37;146.29;36;6.88;2022-08-13;ATIVO
13882;2683;4209.34;372.6;12;6.22;2023-05-24;INADIMPLENTE
13883;9704;6303.72;269.09;24;2.45;2022-01-20;ATIVO
13884;5477;6507.77;276.15;24;1.84;2021-08-23;QUITADO
13885;9323;4792.17;286.94;18;7.78;2023-01-19;QUITADO
13886;1771;15445.51;656.69;24;2.04;2024-01-12;QUITADO
13887;2236;3989.14;169.56;24;2.01;2024-11-07;ATIVO
13888;209;16724.37;352.19;48;1.08;2021-12-23;QUITADO
13889;4718;9174.65;387.74;24;1.43;2021-08-15;ATIVO
13890;1055;3389.12;99.5;36;5.69;2024-04-23;INADIMPLENTE
13891;1187;16830.33;967.28;18;3.45;2022-09-27;ATIVO
13892;4156;7591.59;660.03;12;4.33;2024-04-08;ATIVO
13893;874;18861.92;1607.35;12;2.26;2022-07-12;ATIVO
13894;4650;18157.08;1033.84;18;2.49;2021-12-10;ATIVO
13895;8168;13501.25;770.1;18;2.67;2022-10-22;ATIVO
13896;7591;5925.72;354.65;18;7.73;2023-08-20;QUITADO
13897;3540;4139.22;713.33;6;3.4;2023-06-23;ATIVO
13898;8090;19278.65;819.02;24;1.96;2024-02-12;ATIVO
13899;9505;1830.43;51.65;36;1.59;2022-01-07;ATIVO
13900;3243;5659.55;120.31;48;2.04;2024-05-14;QUITADO
13901;5013;9319.23;198.91;48;2.45;2023-09-14;QUITADO
13902;9430;1985.27;59.48;36;7.85;2024-03-08;INADIMPLENTE
13903;1244;2165.18;382.7;6;6.05;2024-02-03;QUITADO
13904;958;7849.98;230.4;36;5.66;2024-03-20;INADIMPLENTE
13905;934;10539.84;594.92;18;1.6;2021-08-28;QUITADO
13906;4082;13307.31;284.64;48;2.67;2022-09-27;ATIVO
13907;1375;6237.53;355.3;18;2.53;2024-10-30;QUITADO
13908;3203;15641.88;2693.79;6;3.33;2023-12-20;ATIVO
13909;9344;6807.76;150.13;48;5.85;2022-07-07;INADIMPLENTE
13910;495;842.45;147.86;6;5.31;2023-05-16;QUITADO
13911;2734;9028.17;765.21;12;1.71;2024-01-11;ATIVO
13912;1480;27068.46;762.13;36;1.36;2021-05-30;QUITADO
13913;7619;36096.81;3032.73;12;0.82;2023-10-18;ATIVO
13914;2223;7477.17;334.35;24;7.32;2021-12-11;INADIMPLENTE
13915;7185;21744.54;609.15;36;0.85;2021-09-19;ATIVO
13916;8411;986.56;85.6;12;4.12;2022-09-21;ATIVO
13917;9609;17686.01;990.71;18;0.83;2024-06-06;QUITADO
13918;2115;7207.94;205.25;36;2.51;2021-02-11;ATIVO
13919;4626;4070.31;362.6;12;6.9;2022-09-26;ATIVO
13920;1465;49260.33;8279.02;6;0.84;2023-07-20;QUITADO
13921;5156;1466.96;41.66;36;2.23;2024-09-24;ATIVO
13922;8966;3874.21;675.21;6;4.57;2022-08-14;ATIVO
13923;3074;19183.77;812.83;24;1.69;2021-02-18;ATIVO
13924;8395;6460.21;372.68;18;3.84;2022-05-06;ATIVO
13925;4621;17689.61;751.0;24;1.89;2024-05-08;QUITADO
13926;3990;13575.74;1169.21;12;3.35;2024-04-15;QUITADO
13927;8406;3362.32;285.35;12;1.84;2022-05-09;ATIVO
13928;6279;3351.81;572.6;6;2.5;2024-09-05;ATIVO
13929;5630;4177.39;92.24;48;5.99;2021-04-03;ATIVO
13930;356;10419.1;882.24;12;1.61;2021-10-21;QUITADO
13931;260;11195.29;238.53;48;2.27;2024-07-14;QUITADO
13932;8193;1753.83;152.93;12;4.64;2024-09-14;INADIMPLENTE
13933;1810;6866.35;144.68;48;1.14;2024-07-16;QUITADO
13934;6064;7069.74;304.0;24;3.2;2021-10-11;ATIVO
13935;5869;2550.79;225.68;12;6.17;2022-08-09;INADIMPLENTE
13936;918;1791.77;160.05;12;7.19;2021-11-19;ATIVO
13937;3337;6444.64;277.41;24;3.31;2021-11-02;QUITADO
13938;2369;2355.74;207.62;12;5.76;2022-03-26;ATIVO
13939;4494;2270.42;49.6;48;4.87;2023-02-15;ATIVO
13940;7960;7144.07;154.34;48;3.7;2024-10-08;ATIVO
13941;3256;11126.25;234.0;48;0.95;2023-07-02;ATIVO
13942;5878;1252.27;27.39;48;4.99;2022-12-26;INADIMPLENTE
13943;754;6798.89;387.39;18;2.56;2024-10-07;QUITADO
13944;2854;16577.66;1427.2;12;3.31;2021-02-21;ATIVO
13945;5955;6538.39;144.8;48;6.3;2021-06-21;ATIVO
13946;5758;10795.33;1852.48;6;2.96;2024-03-22;ATIVO
13947;825;47177.05;2655.02;18;1.3;2024-09-12;ATIVO
13948;3569;1320.77;114.62;12;4.14;2024-05-12;QUITADO
13949;9051;2198.15;64.4;36;5.47;2023-10-06;ATIVO
13950;3433;3609.94;76.89;48;2.24;2023-11-07;ATIVO
13951;1043;733.62;21.3;36;4.53;2022-03-28;ATIVO
13952;7488;15598.33;444.9;36;2.68;2024-01-26;QUITADO
13953;1080;6194.81;173.51;36;0.83;2021-12-27;QUITADO
13954;8023;8742.65;374.19;24;2.72;2023-12-29;ATIVO
13955;8491;2576.75;146.36;18;2.24;2022-12-05;ATIVO
13956;7046;14970.3;848.65;18;2.04;2022-08-05;INADIMPLENTE
13957;370;18766.21;526.44;36;0.99;2024-08-15;ATIVO
13958;963;15012.28;1265.03;12;1.12;2023-05-28;QUITADO
13959;8670;4108.0;351.3;12;2.62;2022-02-23;ATIVO
13960;7101;2403.0;216.05;12;7.89;2022-02-20;ATIVO
13961;1465;20884.65;440.06;48;1.14;2023-07-06;ATIVO
13962;1455;6871.66;609.12;12;6.37;2023-10-06;ATIVO
13963;3766;9156.71;257.35;36;1.18;2022-02-06;ATIVO
13964;5760;2450.55;105.64;24;3.46;2022-11-07;ATIVO
13965;43;1588.15;69.13;24;4.47;2022-06-01;ATIVO
13966;2864;3359.22;73.52;48;5.06;2024-06-14;ATIVO
13967;1233;18297.49;779.63;24;2.26;2021-03-13;QUITADO
13968;8366;1303.05;57.06;24;5.09;2021-07-11;ATIVO
13969;8404;34053.39;716.89;48;1.05;2024-01-11;QUITADO
13970;7750;15349.71;1291.42;12;0.96;2022-04-21;ATIVO
13971;8980;4171.02;88.83;48;2.23;2024-08-31;ATIVO
13972;7983;3025.75;540.05;6;7.09;2022-02-26;INADIMPLENTE
13973;6839;4632.82;810.82;6;5.01;2021-04-23;QUITADO
13974;5987;2320.78;137.54;18;6.68;2021-06-20;ATIVO
13975;5220;15485.64;1301.44;12;0.85;2024-09-17;QUITADO
13976;7244;18761.31;397.82;48;1.78;2024-09-03;ATIVO
13977;4694;740.54;32.11;24;4.08;2022-04-13;QUITADO
13978;191;4550.51;408.94;12;7.84;2021-09-16;INADIMPLENTE
13979;5994;15718.53;2692.06;6;2.76;2023-03-24;ATIVO
13980;1893;12959.81;369.28;36;2.58;2024-11-25;ATIVO
13981;8808;8862.92;760.66;12;2.99;2021-01-02;QUITADO
13982;4121;1313.37;37.58;36;3.0;2023-04-27;QUITADO
13983;1677;11334.79;324.65;36;3.11;2023-04-15;ATIVO
13984;9325;18525.03;397.9;48;3.1;2024-06-04;ATIVO
13985;6859;9607.12;410.38;24;2.52;2024-02-23;ATIVO
13986;9450;11947.17;343.12;36;3.39;2024-03-11;ATIVO
13987;7627;11908.92;2044.76;6;3.02;2021-06-26;QUITADO
13988;8144;1465.31;43.91;36;7.87;2022-09-18;ATIVO
13989;5030;4944.22;422.98;12;2.66;2022-10-18;QUITADO
13990;9574;11803.11;998.64;12;1.53;2023-06-27;ATIVO
13991;7430;1463.76;32.07;48;5.16;2023-03-07;ATIVO
13992;9578;17114.94;366.22;48;2.71;2023-03-23;QUITADO
13993;6150;5654.4;491.74;12;4.36;2021-04-24;INADIMPLENTE
13994;3928;1113.18;98.92;12;6.64;2021-01-27;ATIVO
13995;2647;6776.67;606.0;12;7.31;2022-02-17;ATIVO
13996;7526;12410.0;526.6;24;1.84;2024-06-01;QUITADO
13997;1848;2857.04;80.66;36;1.64;2023-02-12;ATIVO
13998;3359;17796.77;3033.16;6;2.26;2021-06-01;QUITADO
13999;8687;19898.38;847.17;24;2.18;2022-08-24;QUITADO
14000;2542;15729.18;901.46;18;3.16;2023-04-26;ATIVO
14001;2672;5037.98;449.6;12;7.09;2022-01-28;INADIMPLENTE
14002;3377;6327.34;186.83;36;6.3;2023-08-26;QUITADO
14003;126;3743.97;661.62;6;6.03;2021-04-17;QUITADO
14004;4248;526.72;23.23;24;5.87;2021-01-07;QUITADO
14005;5804;1701.97;296.14;6;4.4;2021-01-27;QUITADO
14006;6228;4279.71;127.46;36;7.22;2022-09-19;ATIVO
14007;4488;13541.86;388.28;36;3.22;2021-06-15;INADIMPLENTE
14008;4363;19724.78;558.32;36;1.9;2023-07-31;QUITADO
14009;835;17739.47;3015.41;6;1.99;2023-01-18;QUITADO
14010;6485;10837.28;230.13;48;1.93;2024-09-13;ATIVO
14011;3005;9537.9;804.52;12;1.22;2024-06-30;QUITADO
14012;8251;2832.72;62.95;48;6.67;2022-07-12;QUITADO
14013;3435;7079.1;614.88;12;4.23;2022-05-03;ATIVO
14014;8966;1434.12;255.32;6;6.82;2021-06-24;QUITADO
14015;1934;19419.24;821.6;24;1.54;2021-10-31;QUITADO
14016;2481;6806.43;202.04;36;6.86;2024-07-16;ATIVO
14017;4453;5843.14;524.76;12;7.77;2021-05-21;ATIVO
14018;7315;6101.93;132.3;48;4.07;2021-07-13;ATIVO
14019;3609;7751.43;1339.45;6;3.68;2021-01-12;QUITADO
14020;2387;19479.21;419.33;48;3.33;2024-05-12;ATIVO
14021;4208;4360.57;128.04;36;5.71;2023-09-15;QUITADO
14022;141;6348.65;136.03;48;2.85;2024-08-03;QUITADO
14023;7965;1638.03;69.49;24;1.81;2024-10-10;QUITADO
14024;39;9699.47;208.56;48;3.21;2023-04-11;ATIVO
14025;5702;3700.48;330.88;12;7.3;2021-07-30;INADIMPLENTE
14026;8791;7269.76;409.85;18;1.48;2022-11-16;QUITADO
14027;8780;12339.76;261.96;48;1.9;2024-07-18;ATIVO
14028;9656;1508.47;131.68;12;4.75;2023-02-25;INADIMPLENTE
14029;6154;16359.75;1392.62;12;2.15;2023-08-27;QUITADO
14030;3447;7165.15;310.07;24;3.86;2024-11-22;INADIMPLENTE
14031;5423;5588.4;971.45;6;4.3;2023-09-14;ATIVO
14032;2385;16412.63;1414.08;12;3.39;2022-04-13;QUITADO
14033;464;7819.51;349.24;24;7.19;2023-02-02;INADIMPLENTE
14034;7176;34795.66;1949.14;18;0.83;2022-06-16;ATIVO
14035;7701;2580.25;55.12;48;2.53;2022-08-10;QUITADO
14036;3266;17662.38;1515.87;12;2.99;2023-05-01;QUITADO
14037;1743;7921.6;341.75;24;3.54;2021-06-17;INADIMPLENTE
14038;8864;10736.68;228.98;48;2.37;2024-12-28;QUITADO
14039;9039;6019.41;263.93;24;5.23;2022-02-14;ATIVO
14040;9382;1639.97;36.08;48;5.59;2022-10-10;QUITADO
14041;4442;11359.73;323.31;36;2.46;2022-05-09;ATIVO
14042;6057;4997.89;219.3;24;5.31;2021-03-08;ATIVO
14043;2414;5022.83;141.89;36;1.7;2024-06-12;QUITADO
14044;2318;1264.05;111.67;12;6.01;2024-03-11;QUITADO
14045;2993;24874.38;698.0;36;1.02;2021-09-17;ATIVO
14046;9954;5543.39;481.72;12;4.28;2024-10-19;ATIVO
14047;6897;17534.64;1007.95;18;3.47;2023-12-21;ATIVO
14048;5965;2107.52;185.16;12;5.43;2024-09-06;QUITADO
14049;6291;16661.54;1412.9;12;1.76;2021-10-23;INADIMPLENTE
14050;999;2446.61;417.31;6;2.34;2022-06-14;ATIVO
14051;3687;7647.72;677.84;12;6.36;2022-01-29;QUITADO
14052;7688;3224.59;144.46;24;7.52;2022-11-23;ATIVO
14053;3595;3889.96;693.06;6;6.9;2023-04-08;QUITADO
14054;1320;5283.95;305.27;18;3.99;2021-09-12;QUITADO
14055;7423;5523.87;471.69;12;2.47;2021-09-13;ATIVO
14056;2694;19002.79;532.18;36;0.82;2024-01-04;ATIVO
14057;9538;7489.51;669.37;12;7.25;2024-11-30;INADIMPLENTE
14058;3112;1507.01;32.47;48;3.42;2021-07-25;QUITADO
14059;6711;3589.34;157.72;24;5.46;2023-06-04;ATIVO
14060;6512;578.0;51.9;12;7.76;2023-03-15;INADIMPLENTE
14061;5230;5984.61;265.54;24;6.49;2022-08-21;ATIVO
14062;5383;20549.9;433.77;48;1.32;2024-07-07;QUITADO
14063;4587;16710.93;708.2;24;1.71;2024-09-20;QUITADO
14064;8066;14555.83;627.11;24;3.4;2021-08-23;INADIMPLENTE
14065;1766;27123.06;570.15;48;0.9;2023-02-09;QUITADO
14066;8037;7887.42;471.67;18;7.64;2024-11-15;QUITADO
14067;6149;3335.38;196.68;18;6.14;2023-05-27;QUITADO
14068;7366;7396.87;435.76;18;6.04;2024-05-09;INADIMPLENTE
14069;888;5289.68;939.36;6;6.55;2022-01-10;QUITADO
14070;5014;4041.0;172.75;24;2.6;2024-12-01;QUITADO
14071;3657;12675.87;718.93;18;2.09;2024-01-21;QUITADO
14072;209;37127.0;2081.79;18;0.93;2023-08-17;ATIVO
14073;7659;18249.82;768.55;24;1.07;2024-09-30;ATIVO
14074;2218;1785.37;315.45;6;6.01;2021-08-12;QUITADO
14075;4874;13595.35;384.75;36;1.88;2022-05-22;QUITADO
14076;2819;45503.27;3831.75;12;1.05;2024-10-12;QUITADO
14077;4291;5456.11;466.22;12;2.54;2024-10-15;ATIVO
14078;6756;7078.95;1235.16;6;4.69;2022-08-13;ATIVO
14079;7702;3250.14;190.3;18;5.39;2021-11-21;INADIMPLENTE
14080;539;4193.77;725.52;6;3.8;2022-11-23;INADIMPLENTE
14081;9058;16684.85;1433.78;12;3.12;2023-02-14;ATIVO
14082;5151;25454.83;716.69;36;1.36;2022-01-31;QUITADO
14083;8730;16334.31;2811.41;6;3.27;2021-10-25;QUITADO
14084;5856;7203.2;1216.26;6;1.31;2022-07-04;ATIVO
14085;7285;865.68;37.64;24;4.36;2023-08-08;ATIVO
14086;8345;1337.1;228.71;6;2.63;2024-07-28;QUITADO
14087;5284;46001.16;2577.6;18;0.86;2022-02-04;QUITADO
14088;9652;10549.74;597.0;18;1.86;2021-05-08;ATIVO
14089;5893;5089.37;303.52;18;7.35;2022-11-25;ATIVO
14090;6337;6511.69;561.85;12;3.54;2023-09-22;ATIVO
14091;427;1425.75;61.81;24;4.05;2022-02-14;ATIVO
14092;5999;11155.37;629.91;18;1.64;2022-07-19;ATIVO
14093;3355;7422.93;313.37;24;1.32;2023-07-11;ATIVO
14094;6773;8246.24;177.43;48;3.28;2023-06-06;ATIVO
14095;982;12628.91;267.79;48;1.78;2021-03-09;ATIVO
14096;7772;19547.55;418.77;48;2.83;2023-05-14;QUITADO
14097;2716;3492.7;610.93;6;4.95;2021-09-29;ATIVO
14098;4347;7065.09;406.2;18;3.49;2023-09-03;ATIVO
14099;620;10167.07;582.8;18;3.18;2021-12-03;QUITADO
14100;8926;984.78;58.56;18;7.03;2021-09-02;QUITADO
14101;8852;15601.11;656.87;24;1.05;2023-06-18;QUITADO
14102;1127;6132.0;275.28;24;7.74;2021-05-02;ATIVO
14103;7823;1118.5;32.01;36;3.03;2022-11-30;ATIVO
14104;3632;7571.86;321.93;24;2.04;2024-07-28;QUITADO
14105;4278;16307.74;348.88;48;2.69;2023-08-31;ATIVO
14106;3283;13697.46;389.24;36;2.3;2024-09-03;QUITADO
14107;3811;1956.16;113.06;18;4.03;2022-09-01;ATIVO
14108;6132;47624.76;1006.67;48;1.46;2022-03-15;QUITADO
14109;7551;48369.72;4075.15;12;1.1;2021-01-12;ATIVO
14110;4361;7828.85;1362.61;6;4.43;2021-09-23;ATIVO
14111;7275;1741.35;74.57;24;2.78;2021-03-07;QUITADO
14112;2665;9926.63;423.49;24;2.39;2023-05-09;ATIVO
14113;6085;1823.67;313.52;6;3.15;2023-06-09;ATIVO
14114;5435;5320.48;237.78;24;7.26;2021-02-03;ATIVO
14115;7776;5046.82;295.86;18;5.52;2023-02-27;INADIMPLENTE
14116;9903;1414.31;80.76;18;2.79;2022-11-18;QUITADO
14117;2322;2273.48;402.25;6;6.16;2024-04-10;QUITADO
14118;340;11899.95;1018.04;12;2.66;2022-07-15;QUITADO
14119;8610;5822.15;1016.06;6;4.71;2024-08-30;ATIVO
14120;33;2623.01;74.9;36;2.8;2021-03-31;QUITADO
14121;2882;4695.67;136.1;36;4.34;2024-12-02;INADIMPLENTE
14122;4654;3890.48;83.18;48;2.62;2021-12-21;ATIVO
14123;922;2933.14;169.68;18;4.13;2023-07-02;QUITADO
14124;4477;7108.44;1273.6;6;7.5;2024-06-23;INADIMPLENTE
14125;8525;14662.34;315.61;48;3.32;2021-03-31;QUITADO
14126;6545;7645.43;1348.78;6;5.85;2023-06-08;QUITADO
14127;3117;2241.02;196.52;12;5.23;2022-06-29;ATIVO
14128;906;5338.74;115.18;48;3.56;2023-02-19;ATIVO
14129;8517;2485.01;106.91;24;3.25;2024-03-04;QUITADO
14130;5016;5662.03;480.99;12;1.94;2022-05-24;QUITADO
14131;8889;6538.17;557.16;12;2.26;2023-12-30;QUITADO
14132;7595;13652.85;1155.49;12;1.56;2021-12-31;ATIVO
14133;4434;8338.63;477.06;18;2.98;2022-07-01;ATIVO
14134;8118;6377.36;1139.1;6;7.17;2023-04-10;QUITADO
14135;4190;19498.66;829.51;24;2.1;2021-07-16;QUITADO
14136;296;17638.16;378.78;48;3.08;2023-10-30;ATIVO
14137;5187;3154.57;89.66;36;2.32;2021-08-12;QUITADO
14138;4672;25984.71;547.03;48;1.05;2021-02-07;ATIVO
14139;9779;5682.64;167.86;36;6.34;2022-06-01;ATIVO
14140;1645;3791.53;83.78;48;6.07;2024-06-04;ATIVO
14141;2450;1554.55;268.06;6;3.46;2024-10-02;ATIVO
14142;9670;4570.24;813.5;6;6.8;2021-10-13;ATIVO
14143;6401;43509.95;1831.77;24;1.04;2021-03-04;INADIMPLENTE
14144;7904;5125.05;111.26;48;4.2;2021-12-06;QUITADO
14145;6149;2491.57;74.59;36;7.78;2024-04-12;INADIMPLENTE
14146;4819;9319.74;534.75;18;3.28;2023-09-02;QUITADO
14147;8565;8785.08;495.87;18;1.6;2024-05-31;QUITADO
14148;2976;7257.41;1237.27;6;2.29;2024-10-12;QUITADO
14149;2288;1869.23;331.66;6;6.46;2024-10-23;QUITADO
14150;41;3881.19;171.52;24;6.06;2024-11-22;ATIVO
14151;7398;16129.81;687.8;24;2.34;2021-01-15;QUITADO
14152;8821;14102.19;604.04;24;2.8;2024-09-19;QUITADO
14153;4614;3526.34;152.26;24;3.63;2021-05-23;QUITADO
14154;6415;9291.99;788.12;12;1.78;2022-11-12;ATIVO
14155;4447;4865.14;854.24;6;5.35;2021-10-16;QUITADO
14156;6219;2262.73;194.58;12;3.19;2023-10-25;ATIVO
14157;4714;720.59;32.05;24;6.76;2021-08-12;ATIVO
14158;9066;6615.42;393.4;18;7.04;2022-01-02;QUITADO
14159;9860;41585.79;878.85;48;1.44;2022-08-22;ATIVO
14160;9102;8306.06;354.74;24;2.5;2023-12-04;QUITADO
14161;1162;3324.15;141.54;24;2.19;2023-12-17;ATIVO
14162;7593;2555.79;73.71;36;3.83;2021-02-14;QUITADO
14163;504;6064.96;259.73;24;2.78;2022-04-21;ATIVO
14164;7541;5643.22;1011.92;6;7.59;2021-03-29;ATIVO
14165;7786;5367.42;238.96;24;6.85;2021-10-08;ATIVO
14166;4243;25097.17;1411.44;18;1.23;2021-09-12;ATIVO
14167;4964;1319.3;114.32;12;3.98;2024-06-03;ATIVO
14168;3603;7817.07;225.13;36;3.68;2023-10-26;ATIVO
14169;8487;10563.75;1819.96;6;3.37;2024-04-09;QUITADO
14170;5996;7673.3;172.63;48;7.99;2024-07-19;INADIMPLENTE
14171;1795;12578.01;265.45;48;1.3;2024-11-27;ATIVO
14172;1114;39824.57;837.56;48;0.95;2022-09-10;ATIVO
14173;6378;3680.09;162.74;24;6.13;2023-11-15;QUITADO
14174;4568;4331.32;124.9;36;3.81;2022-11-23;INADIMPLENTE
14175;4632;18661.42;3215.67;6;3.39;2024-04-22;ATIVO
14176;4027;4580.81;270.98;18;6.48;2021-12-02;QUITADO
14177;5109;18559.0;1573.96;12;1.77;2021-09-07;ATIVO
14178;4153;6910.92;595.49;12;3.4;2022-04-06;ATIVO
14179;1373;3218.63;185.71;18;3.86;2023-09-17;ATIVO
14180;7280;4865.17;217.27;24;7.18;2024-07-14;ATIVO
14181;6435;16667.29;953.37;18;2.96;2024-07-01;QUITADO
14182;3522;14050.63;401.85;36;2.96;2024-09-18;QUITADO
14183;5046;5427.95;478.56;12;5.8;2021-06-10;ATIVO
14184;1054;5831.94;520.31;12;7.06;2021-02-05;ATIVO
14185;6521;767.24;67.26;12;5.2;2024-04-08;ATIVO
14186;7608;16077.89;1369.03;12;2.18;2024-12-22;ATIVO
14187;85;4357.73;252.39;18;4.25;2024-08-12;QUITADO
14188;521;10853.92;304.06;36;0.85;2024-09-23;QUITADO
14189;6343;2067.79;92.11;24;6.91;2024-11-26;ATIVO
14190;7121;4328.26;381.79;12;5.85;2021-06-07;QUITADO
14191;9993;6559.56;1109.77;6;1.51;2022-06-23;QUITADO
14192;9585;11022.5;475.02;24;3.43;2022-07-30;ATIVO
14193;263;2126.74;369.7;6;4.3;2024-04-12;ATIVO
14194;7126;42491.45;7147.06;6;0.92;2023-12-28;QUITADO
14195;921;10234.73;437.62;24;2.62;2024-07-28;QUITADO
14196;1446;15169.42;434.73;36;3.17;2022-02-08;ATIVO
14197;947;4780.59;276.64;18;4.16;2021-04-25;QUITADO
14198;5878;3330.53;96.09;36;3.86;2021-02-11;INADIMPLENTE
14199;7965;8893.94;1507.23;6;1.68;2023-08-09;QUITADO
14200;3435;1788.32;51.96;36;4.59;2021-08-03;QUITADO
14201;5738;3978.08;236.85;18;7.17;2024-07-05;QUITADO
14202;738;5906.49;261.88;24;6.41;2023-10-03;INADIMPLENTE
14203;1754;10568.12;298.84;36;1.8;2024-06-25;QUITADO
14204;1659;9186.14;528.1;18;3.48;2024-08-09;INADIMPLENTE
14205;9357;3006.72;173.3;18;3.75;2023-01-29;QUITADO
14206;3990;19531.39;3319.36;6;1.97;2021-04-13;QUITADO
14207;2854;9273.51;398.37;24;3.1;2021-06-19;ATIVO
14208;5414;3909.5;171.61;24;5.35;2023-07-01;ATIVO
14209;8723;13828.98;392.36;36;2.14;2022-11-09;QUITADO
14210;4978;4990.82;848.61;6;2.02;2024-12-01;QUITADO
14211;9409;34342.74;5794.76;6;1.24;2021-05-31;ATIVO
14212;7037;4928.8;870.18;6;5.93;2022-07-26;ATIVO
14213;5900;45526.29;961.17;48;1.34;2021-08-25;QUITADO
14214;5467;4824.02;141.75;36;5.78;2022-05-10;INADIMPLENTE
14215;9648;686.92;39.59;18;3.73;2024-10-16;QUITADO
14216;2932;5046.93;453.17;12;7.75;2024-04-06;ATIVO
14217;917;16148.29;457.67;36;2.03;2024-07-03;QUITADO
14218;8248;12954.42;552.94;24;2.44;2023-04-22;ATIVO
14219;6549;10241.92;576.62;18;1.34;2023-08-07;ATIVO
14220;8747;1939.59;328.34;6;1.57;2024-03-20;QUITADO
14221;4526;18679.21;792.39;24;1.81;2022-04-18;ATIVO
14222;1970;7356.2;323.34;24;5.49;2023-04-03;ATIVO
14223;9416;5513.37;241.1;24;4.95;2021-08-25;ATIVO
14224;2588;19718.74;1125.28;18;2.72;2023-09-16;ATIVO
14225;2744;1813.75;102.61;18;1.83;2021-05-22;QUITADO
14226;6655;29588.3;1664.51;18;1.26;2021-05-28;QUITADO
14227;1966;19517.08;416.49;48;2.43;2024-09-11;QUITADO
14228;661;18808.23;405.12;48;3.39;2024-08-25;ATIVO
14229;5246;4081.05;177.76;24;4.54;2021-12-15;INADIMPLENTE
14230;611;4920.39;107.68;48;5.05;2021-02-28;QUITADO
14231;1452;1935.02;56.59;36;5.29;2024-11-22;QUITADO
14232;8501;1673.32;291.41;6;4.49;2024-11-30;QUITADO
14233;5622;5469.96;958.34;6;5.12;2021-03-04;ATIVO
14234;4103;7785.14;1378.36;6;6.23;2021-12-24;QUITADO
14235;29;4923.25;436.16;12;6.31;2022-07-14;ATIVO
14236;832;7654.56;1350.39;6;5.85;2022-03-23;QUITADO
14237;1204;1226.97;108.98;12;6.58;2022-10-31;ATIVO
14238;9809;1498.93;64.53;24;3.32;2024-11-09;QUITADO
14239;5568;17980.48;3046.79;6;1.67;2021-12-07;ATIVO
14240;6203;5641.61;121.95;48;3.76;2022-12-01;ATIVO
14241;7832;12026.89;344.7;36;3.18;2023-09-02;QUITADO
14242;4008;5070.01;224.43;24;6.24;2022-04-08;ATIVO
14243;3463;2769.14;244.26;12;5.85;2022-10-30;ATIVO
14244;5916;6963.31;206.52;36;6.77;2021-08-21;QUITADO
14245;9424;8301.02;710.71;12;2.74;2024-10-23;QUITADO
14246;4212;1928.59;83.34;24;3.71;2022-04-23;ATIVO
14247;8180;9845.48;209.79;48;2.28;2022-12-06;QUITADO
14248;7425;38874.04;6552.22;6;1.13;2023-11-28;ATIVO
14249;4949;978.05;28.2;36;3.81;2024-12-24;QUITADO
14250;2406;14883.86;629.59;24;1.52;2023-10-11;ATIVO
14251;2493;11276.07;970.31;12;3.26;2023-05-25;QUITADO
14252;8846;8799.0;501.3;18;2.55;2024-11-19;QUITADO
14253;4895;2771.41;165.16;18;7.27;2022-12-29;ATIVO
14254;196;3861.65;347.0;12;7.83;2021-05-17;ATIVO
14255;9487;1834.39;155.34;12;1.62;2023-04-21;QUITADO
14256;5472;19142.4;548.91;36;3.23;2024-12-14;QUITADO
14257;4786;6862.01;603.29;12;5.5;2023-08-30;ATIVO
14258;8039;18762.48;1064.67;18;2.14;2023-12-08;QUITADO
14259;8305;2192.58;125.09;18;2.69;2022-12-18;ATIVO
14260;492;1232.79;53.47;24;4.09;2022-12-08;QUITADO
14261;1061;32404.1;1362.86;24;0.94;2024-03-08;QUITADO
14262;168;9577.89;1628.24;6;2.0;2021-05-15;ATIVO
14263;5033;5904.3;349.34;18;6.5;2024-02-04;INADIMPLENTE
14264;9691;16559.9;709.25;24;2.79;2023-12-14;ATIVO
14265;6456;6368.41;182.6;36;3.22;2021-12-18;ATIVO
14266;1374;4034.49;229.5;18;2.39;2022-11-09;QUITADO
14267;595;4215.21;120.84;36;3.2;2022-01-23;ATIVO
14268;5189;14752.95;1268.51;12;3.18;2022-07-16;ATIVO
14269;5594;17220.9;1457.46;12;1.56;2021-03-08;ATIVO
14270;5640;14957.62;322.37;48;3.45;2021-05-30;ATIVO
14271;7406;7109.29;154.2;48;4.11;2024-04-03;ATIVO
14272;5928;5114.58;893.09;6;4.77;2022-10-03;QUITADO
14273;883;1302.92;117.18;12;7.92;2024-10-07;INADIMPLENTE
14274;7097;2738.61;159.16;18;4.61;2024-09-19;ATIVO
14275;8780;14117.13;2394.27;6;1.76;2021-05-07;ATIVO
14276;2432;2769.85;496.03;6;7.45;2023-06-24;ATIVO
14277;5042;16688.4;956.34;18;3.15;2024-07-01;ATIVO
14278;835;2854.41;244.46;12;2.77;2023-11-10;QUITADO
14279;5186;2718.07;157.66;18;4.41;2021-07-18;QUITADO
14280;3474;4929.3;213.6;24;4.0;2024-12-04;ATIVO
14281;9857;3885.81;86.84;48;7.27;2021-12-29;ATIVO
14282;2229;5171.82;926.53;6;7.49;2023-04-29;QUITADO
14283;8331;5067.68;298.71;18;6.1;2023-07-26;QUITADO
