pagamento_id;emprestimo_id;parcela_num;data_vencimento;data_pagamento;valor_devido;valor_pago;status
221038;10142;16;2025-07-17;2025-07-14;565.85;565.85;PAGO
221039;10142;17;2025-08-16;2025-08-16;565.85;565.85;PAGO
221040;10142;18;2025-09-15;2025-09-12;565.85;565.85;PAGO
221041;10142;19;2025-10-15;2025-10-14;565.85;565.85;PAGO
221042;10142;20;2025-11-14;2025-11-12;565.85;565.85;PAGO
221043;10142;21;2025-12-14;2025-12-11;565.85;565.85;PAGO
221044;10142;22;2026-01-13;2026-01-12;565.85;565.85;PAGO
221045;10142;23;2026-02-12;2026-02-09;565.85;565.85;PAGO
221046;10142;24;2026-03-14;2026-03-14;565.85;565.85;PAGO
221047;10143;1;2022-06-29;2022-06-26;383.12;383.12;PAGO
221048;10143;2;2022-07-29;2022-07-28;383.12;383.12;PAGO
221049;10143;3;2022-08-28;2022-10-18;383.12;390.78;ATRASADO
221050;10143;4;2022-09-27;2022-09-27;383.12;383.12;PAGO
221051;10143;5;2022-10-27;2022-10-27;383.12;383.12;PAGO
221052;10143;6;2022-11-26;2022-11-24;383.12;383.12;PAGO
221053;10143;7;2022-12-26;2022-12-26;383.12;383.12;PAGO
221054;10143;8;2023-01-25;2023-03-07;383.12;390.78;ATRASADO
221055;10143;9;2023-02-24;2023-03-04;383.12;390.78;ATRASADO
221056;10143;10;2023-03-26;2023-04-29;383.12;390.78;ATRASADO
221057;10143;11;2023-04-25;2023-04-22;383.12;383.12;PAGO
221058;10143;12;2023-05-25;2023-05-24;383.12;383.12;PAGO
221059;10143;13;2023-06-24;2023-06-22;383.12;383.12;PAGO
221060;10143;14;2023-07-24;2023-07-21;383.12;383.12;PAGO
221061;10143;15;2023-08-23;2023-08-22;383.12;383.12;PAGO
221062;10143;16;2023-09-22;2023-12-09;383.12;390.78;ATRASADO
221063;10143;17;2023-10-22;2023-10-19;383.12;383.12;PAGO
221064;10143;18;2023-11-21;2023-11-20;383.12;383.12;PAGO
221065;10143;19;2023-12-21;2023-12-21;383.12;383.12;PAGO
221066;10143;20;2024-01-20;2024-03-06;383.12;390.78;ATRASADO
221067;10143;21;2024-02-19;2024-02-17;383.12;383.12;PAGO
221068;10143;22;2024-03-20;2024-03-18;383.12;383.12;PAGO
221069;10143;23;2024-04-19;2024-04-16;383.12;383.12;PAGO
221070;10143;24;2024-05-19;2024-06-22;383.12;390.78;ATRASADO
221071;10144;1;2021-06-23;2021-06-20;195.97;195.97;PAGO
221072;10144;2;2021-07-23;2021-07-20;195.97;195.97;PAGO
221073;10144;3;2021-08-22;2021-08-21;195.97;195.97;PAGO
221074;10144;4;2021-09-21;2021-09-19;195.97;195.97;PAGO
221075;10144;5;2021-10-21;2021-10-19;195.97;195.97;PAGO
221076;10144;6;2021-11-20;2021-11-20;195.97;195.97;PAGO
221077;10144;7;2021-12-20;2021-12-19;195.97;195.97;PAGO
221078;10144;8;2022-01-19;2022-01-17;195.97;195.97;PAGO
221079;10144;9;2022-02-18;2022-02-16;195.97;195.97;PAGO
221080;10144;10;2022-03-20;2022-03-18;195.97;195.97;PAGO
221081;10144;11;2022-04-19;2022-04-18;195.97;195.97;PAGO
221082;10144;12;2022-05-19;2022-05-18;195.97;195.97;PAGO
221083;10145;1;2023-05-30;2023-05-29;223.32;223.32;PAGO
221084;10145;2;2023-06-29;2023-06-26;223.32;223.32;PAGO
221085;10145;3;2023-07-29;2023-07-26;223.32;223.32;PAGO
221086;10145;4;2023-08-28;2023-08-25;223.32;223.32;PAGO
221087;10145;5;2023-09-27;2023-09-26;223.32;223.32;PAGO
221088;10145;6;2023-10-27;2023-10-27;223.32;223.32;PAGO
221089;10145;7;2023-11-26;2023-11-23;223.32;223.32;PAGO
221090;10145;8;2023-12-26;2023-12-26;223.32;223.32;PAGO
221091;10145;9;2024-01-25;2024-01-22;223.32;223.32;PAGO
221092;10145;10;2024-02-24;2024-02-24;223.32;223.32;PAGO
221093;10145;11;2024-03-25;2024-03-24;223.32;223.32;PAGO
221094;10145;12;2024-04-24;2024-04-23;223.32;223.32;PAGO
221095;10145;13;2024-05-24;2024-05-21;223.32;223.32;PAGO
221096;10145;14;2024-06-23;2024-06-21;223.32;223.32;PAGO
221097;10145;15;2024-07-23;2024-07-20;223.32;223.32;PAGO
221098;10145;16;2024-08-22;2024-08-20;223.32;223.32;PAGO
221099;10145;17;2024-09-21;2024-09-21;223.32;223.32;PAGO
221100;10145;18;2024-10-21;2024-10-18;223.32;223.32;PAGO
221101;10145;19;2024-11-20;2024-11-19;223.32;223.32;PAGO
221102;10145;20;2024-12-20;2025-01-10;223.32;227.79;ATRASADO
221103;10145;21;2025-01-19;2025-01-17;223.32;223.32;PAGO
221104;10145;22;2025-02-18;2025-02-18;223.32;223.32;PAGO
221105;10145;23;2025-03-20;2025-03-20;223.32;223.32;PAGO
221106;10145;24;2025-04-19;2025-04-18;223.32;223.32;PAGO
221107;10145;25;2025-05-19;2025-05-16;223.32;223.32;PAGO
221108;10145;26;2025-06-18;2025-06-17;223.32;223.32;PAGO
221109;10145;27;2025-07-18;2025-07-15;223.32;223.32;PAGO
221110;10145;28;2025-08-17;2025-08-15;223.32;223.32;PAGO
221111;10145;29;2025-09-16;2025-09-16;223.32;223.32;PAGO
221112;10145;30;2025-10-16;2025-10-14;223.32;223.32;PAGO
221113;10145;31;2025-11-15;2025-11-12;223.32;223.32;PAGO
221114;10145;32;2025-12-15;2026-02-14;223.32;227.79;ATRASADO
221115;10145;33;2026-01-14;2026-01-14;223.32;223.32;PAGO
221116;10145;34;2026-02-13;2026-02-13;223.32;223.32;PAGO
221117;10145;35;2026-03-15;2026-03-14;223.32;223.32;PAGO
221118;10145;36;2026-04-14;2026-04-11;223.32;223.32;PAGO
221119;10146;1;2024-12-18;2024-12-18;911.99;911.99;PAGO
221120;10146;2;2025-01-17;2025-01-15;911.99;911.99;PAGO
221121;10146;3;2025-02-16;2025-02-16;911.99;911.99;PAGO
221122;10146;4;2025-03-18;2025-03-15;911.99;911.99;PAGO
221123;10146;5;2025-04-17;2025-04-14;911.99;911.99;PAGO
221124;10146;6;2025-05-17;2025-05-15;911.99;911.99;PAGO
221125;10146;7;2025-06-16;2025-06-16;911.99;911.99;PAGO
221126;10146;8;2025-07-16;2025-07-13;911.99;911.99;PAGO
221127;10146;9;2025-08-15;2025-08-15;911.99;911.99;PAGO
221128;10146;10;2025-09-14;2025-09-12;911.99;911.99;PAGO
221129;10146;11;2025-10-14;2025-10-13;911.99;911.99;PAGO
221130;10146;12;2025-11-13;2025-11-12;911.99;911.99;PAGO
221131;10146;13;2025-12-13;2025-12-12;911.99;911.99;PAGO
221132;10146;14;2026-01-12;2026-01-09;911.99;911.99;PAGO
221133;10146;15;2026-02-11;2026-02-09;911.99;911.99;PAGO
221134;10146;16;2026-03-13;2026-03-10;911.99;911.99;PAGO
221135;10146;17;2026-04-12;2026-04-11;911.99;911.99;PAGO
221136;10146;18;2026-05-12;2026-05-11;911.99;911.99;PAGO
221137;10146;19;2026-06-11;2026-06-11;911.99;911.99;PAGO
221138;10147;1;2023-07-05;2023-07-02;78.26;78.26;PAGO
221139;10147;2;2023-08-04;2023-08-01;78.26;78.26;PAGO
221140;10147;3;2023-09-03;2023-09-03;78.26;78.26;PAGO
221141;10147;4;2023-10-03;2023-09-30;78.26;78.26;PAGO
221142;10147;5;2023-11-02;2023-11-01;78.26;78.26;PAGO
221143;10147;6;2023-12-02;2023-12-02;78.26;78.26;PAGO
221144;10147;7;2024-01-01;2023-12-29;78.26;78.26;PAGO
221145;10147;8;2024-01-31;2024-01-28;78.26;78.26;PAGO
221146;10147;9;2024-03-01;2024-03-01;78.26;78.26;PAGO
221147;10147;10;2024-03-31;2024-03-31;78.26;78.26;PAGO
221148;10147;11;2024-04-30;2024-04-29;78.26;78.26;PAGO
221149;10147;12;2024-05-30;2024-05-30;78.26;78.26;PAGO
221150;10147;13;2024-06-29;2024-06-26;78.26;78.26;PAGO
221151;10147;14;2024-07-29;2024-07-27;78.26;78.26;PAGO
221152;10147;15;2024-08-28;2024-08-25;78.26;78.26;PAGO
221153;10147;16;2024-09-27;2024-09-26;78.26;78.26;PAGO
221154;10147;17;2024-10-27;2024-10-27;78.26;78.26;PAGO
221155;10147;18;2024-11-26;2024-11-25;78.26;78.26;PAGO
221156;10147;19;2024-12-26;2024-12-23;78.26;78.26;PAGO
221157;10147;20;2025-01-25;2025-01-23;78.26;78.26;PAGO
221158;10147;21;2025-02-24;2025-02-23;78.26;78.26;PAGO
221159;10147;22;2025-03-26;2025-03-25;78.26;78.26;PAGO
221160;10147;23;2025-04-25;2025-04-25;78.26;78.26;PAGO
221161;10147;24;2025-05-25;2025-05-24;78.26;78.26;PAGO
221162;10147;25;2025-06-24;2025-06-21;78.26;78.26;PAGO
221163;10147;26;2025-07-24;2025-07-23;78.26;78.26;PAGO
221164;10147;27;2025-08-23;2025-08-23;78.26;78.26;PAGO
221165;10147;28;2025-09-22;2025-09-19;78.26;78.26;PAGO
221166;10147;29;2025-10-22;2025-10-22;78.26;78.26;PAGO
221167;10147;30;2025-11-21;2025-11-18;78.26;78.26;PAGO
221168;10147;31;2025-12-21;2025-12-18;78.26;78.26;PAGO
221169;10147;32;2026-01-20;2026-01-18;78.26;78.26;PAGO
221170;10147;33;2026-02-19;2026-02-19;78.26;78.26;PAGO
221171;10147;34;2026-03-21;2026-03-19;78.26;78.26;PAGO
221172;10147;35;2026-04-20;2026-04-18;78.26;78.26;PAGO
221173;10147;36;2026-05-20;2026-07-16;78.26;79.83;ATRASADO
221174;10147;37;2026-06-19;2026-09-05;78.26;79.83;ATRASADO
221175;10148;1;2021-03-08;2021-03-05;678.51;678.51;PAGO
221176;10148;2;2021-04-07;2021-04-04;678.51;678.51;PAGO
221177;10148;3;2021-05-07;2021-05-04;678.51;678.51;PAGO
221178;10148;4;2021-06-06;2021-06-06;678.51;678.51;PAGO
221179;10148;5;2021-07-06;2021-07-06;678.51;678.51;PAGO
221180;10148;6;2021-08-05;2021-08-04;678.51;678.51;PAGO
221181;10148;7;2021-09-04;2021-09-04;678.51;678.51;PAGO
221182;10148;8;2021-10-04;2021-10-04;678.51;678.51;PAGO
221183;10148;9;2021-11-03;2021-11-03;678.51;678.51;PAGO
221184;10148;10;2021-12-03;2021-12-02;678.51;678.51;PAGO
221185;10148;11;2022-01-02;2021-12-30;678.51;678.51;PAGO
221186;10148;12;2022-02-01;2022-02-01;678.51;678.51;PAGO
221187;10149;1;2022-03-29;2022-03-29;2882.18;2882.18;PAGO
221188;10149;2;2022-04-28;2022-04-26;2882.18;2882.18;PAGO
221189;10149;3;2022-05-28;2022-05-25;2882.18;2882.18;PAGO
221190;10149;4;2022-06-27;2022-06-27;2882.18;2882.18;PAGO
221191;10149;5;2022-07-27;2022-08-11;2882.18;2939.82;ATRASADO
221192;10149;6;2022-08-26;2022-08-25;2882.18;2882.18;PAGO
221193;10150;1;2024-12-17;2024-12-15;319.08;319.08;PAGO
221194;10150;2;2025-01-16;2025-01-14;319.08;319.08;PAGO
221195;10150;3;2025-02-15;2025-02-12;319.08;319.08;PAGO
221196;10150;4;2025-03-17;2025-03-16;319.08;319.08;PAGO
221197;10150;5;2025-04-16;2025-04-13;319.08;319.08;PAGO
221198;10150;6;2025-05-16;2025-05-14;319.08;319.08;PAGO
221199;10150;7;2025-06-15;2025-06-15;319.08;319.08;PAGO
221200;10150;8;2025-07-15;2025-07-14;319.08;319.08;PAGO
221201;10150;9;2025-08-14;2025-08-12;319.08;319.08;PAGO
221202;10150;10;2025-09-13;2025-09-12;319.08;319.08;PAGO
221203;10150;11;2025-10-13;2025-10-10;319.08;319.08;PAGO
221204;10150;12;2025-11-12;2025-11-11;319.08;319.08;PAGO
221205;10150;13;2025-12-12;2025-12-12;319.08;319.08;PAGO
221206;10150;14;2026-01-11;2026-01-08;319.08;319.08;PAGO
221207;10150;15;2026-02-10;2026-02-07;319.08;319.08;PAGO
221208;10150;16;2026-03-12;2026-03-10;319.08;319.08;PAGO
221209;10150;17;2026-04-11;2026-04-09;319.08;319.08;PAGO
221210;10150;18;2026-05-11;2026-05-08;319.08;319.08;PAGO
221211;10151;1;2023-03-22;2023-03-21;905.42;905.42;PAGO
221212;10151;2;2023-04-21;2023-04-19;905.42;905.42;PAGO
221213;10151;3;2023-05-21;2023-05-20;905.42;905.42;PAGO
221214;10151;4;2023-06-20;2023-06-19;905.42;905.42;PAGO
221215;10151;5;2023-07-20;2023-07-19;905.42;905.42;PAGO
221216;10151;6;2023-08-19;2023-08-16;905.42;905.42;PAGO
221217;10151;7;2023-09-18;2023-09-16;905.42;905.42;PAGO
221218;10151;8;2023-10-18;2023-10-15;905.42;905.42;PAGO
221219;10151;9;2023-11-17;2023-11-16;905.42;905.42;PAGO
221220;10151;10;2023-12-17;2023-12-16;905.42;905.42;PAGO
221221;10151;11;2024-01-16;2024-01-14;905.42;905.42;PAGO
221222;10151;12;2024-02-15;2024-02-14;905.42;905.42;PAGO
221223;10151;13;2024-03-16;2024-03-14;905.42;905.42;PAGO
221224;10151;14;2024-04-15;2024-04-12;905.42;905.42;PAGO
221225;10151;15;2024-05-15;2024-05-12;905.42;905.42;PAGO
221226;10151;16;2024-06-14;2024-06-11;905.42;905.42;PAGO
221227;10151;17;2024-07-14;2024-07-13;905.42;905.42;PAGO
221228;10151;18;2024-08-13;2024-08-13;905.42;905.42;PAGO
221229;10152;1;2023-03-18;2023-06-14;101.15;103.17;ATRASADO
221230;10152;2;2023-04-17;2023-04-16;101.15;101.15;PAGO
221231;10152;3;2023-05-17;2023-05-14;101.15;101.15;PAGO
221232;10152;4;2023-06-16;2023-06-15;101.15;101.15;PAGO
221233;10152;5;2023-07-16;2023-07-16;101.15;101.15;PAGO
221234;10152;6;2023-08-15;2023-08-15;101.15;101.15;PAGO
221235;10152;7;2023-09-14;2023-09-14;101.15;101.15;PAGO
221236;10152;8;2023-10-14;2023-10-11;101.15;101.15;PAGO
221237;10152;9;2023-11-13;2023-11-13;101.15;101.15;PAGO
221238;10152;10;2023-12-13;2023-12-10;101.15;101.15;PAGO
221239;10152;11;2024-01-12;2024-01-10;101.15;101.15;PAGO
221240;10152;12;2024-02-11;2024-02-11;101.15;101.15;PAGO
221241;10152;13;2024-03-12;2024-03-10;101.15;101.15;PAGO
221242;10152;14;2024-04-11;2024-05-26;101.15;103.17;ATRASADO
221243;10152;15;2024-05-11;2024-05-09;101.15;101.15;PAGO
221244;10152;16;2024-06-10;2024-06-07;101.15;101.15;PAGO
221245;10152;17;2024-07-10;2024-07-10;101.15;101.15;PAGO
221246;10152;18;2024-08-09;2024-08-08;101.15;101.15;PAGO
221247;10152;19;2024-09-08;2024-09-05;101.15;101.15;PAGO
221248;10152;20;2024-10-08;2024-10-05;101.15;101.15;PAGO
221249;10152;21;2024-11-07;2024-11-06;101.15;101.15;PAGO
221250;10152;22;2024-12-07;2024-12-06;101.15;101.15;PAGO
221251;10152;23;2025-01-06;2025-01-04;101.15;101.15;PAGO
221252;10152;24;2025-02-05;2025-02-05;101.15;101.15;PAGO
221253;10152;25;2025-03-07;2025-03-06;101.15;101.15;PAGO
221254;10152;26;2025-04-06;2025-04-06;101.15;101.15;PAGO
221255;10152;27;2025-05-06;2025-05-04;101.15;101.15;PAGO
221256;10152;28;2025-06-05;2025-06-03;101.15;101.15;PAGO
221257;10152;29;2025-07-05;2025-07-02;101.15;101.15;PAGO
221258;10152;30;2025-08-04;2025-08-01;101.15;101.15;PAGO
221259;10152;31;2025-09-03;2025-09-01;101.15;101.15;PAGO
221260;10152;32;2025-10-03;2025-10-03;101.15;101.15;PAGO
221261;10152;33;2025-11-02;2026-01-05;101.15;103.17;ATRASADO
221262;10152;34;2025-12-02;2025-11-29;101.15;101.15;PAGO
221263;10152;35;2026-01-01;2025-12-31;101.15;101.15;PAGO
221264;10152;36;2026-01-31;2026-01-31;101.15;101.15;PAGO
221265;10152;37;2026-03-02;2026-02-28;101.15;101.15;PAGO
221266;10152;38;2026-04-01;2026-03-30;101.15;101.15;PAGO
221267;10152;39;2026-05-01;2026-05-01;101.15;101.15;PAGO
221268;10152;40;2026-05-31;2026-05-30;101.15;101.15;PAGO
221269;10152;41;2026-06-30;2026-06-27;101.15;101.15;PAGO
221270;10153;1;2022-10-19;2022-10-16;377.36;377.36;PAGO
221271;10153;2;2022-11-18;2022-11-16;377.36;377.36;PAGO
221272;10153;3;2022-12-18;2022-12-17;377.36;377.36;PAGO
221273;10153;4;2023-01-17;2023-01-17;377.36;377.36;PAGO
221274;10153;5;2023-02-16;2023-02-13;377.36;377.36;PAGO
221275;10153;6;2023-03-18;2023-04-21;377.36;384.91;ATRASADO
221276;10153;7;2023-04-17;2023-04-15;377.36;377.36;PAGO
221277;10153;8;2023-05-17;2023-05-14;377.36;377.36;PAGO
221278;10153;9;2023-06-16;2023-07-06;377.36;384.91;ATRASADO
221279;10153;10;2023-07-16;2023-07-15;377.36;377.36;PAGO
221280;10153;11;2023-08-15;2023-08-12;377.36;377.36;PAGO
221281;10153;12;2023-09-14;2023-09-13;377.36;377.36;PAGO
221282;10153;13;2023-10-14;2023-10-14;377.36;377.36;PAGO
221283;10153;14;2023-11-13;2023-11-10;377.36;377.36;PAGO
221284;10153;15;2023-12-13;2023-12-13;377.36;377.36;PAGO
221285;10153;16;2024-01-12;2024-01-09;377.36;377.36;PAGO
221286;10153;17;2024-02-11;2024-02-09;377.36;377.36;PAGO
221287;10153;18;2024-03-12;2024-03-09;377.36;377.36;PAGO
221288;10153;19;2024-04-11;2024-04-09;377.36;377.36;PAGO
221289;10153;20;2024-05-11;2024-05-10;377.36;377.36;PAGO
221290;10153;21;2024-06-10;2024-06-08;377.36;377.36;PAGO
221291;10153;22;2024-07-10;2024-07-07;377.36;377.36;PAGO
221292;10153;23;2024-08-09;2024-08-06;377.36;377.36;PAGO
221293;10153;24;2024-09-08;2024-09-07;377.36;377.36;PAGO
221294;10154;1;2022-12-05;2022-12-05;641.25;641.25;PAGO
221295;10154;2;2023-01-04;2023-01-04;641.25;641.25;PAGO
221296;10154;3;2023-02-03;2023-02-01;641.25;641.25;PAGO
221297;10154;4;2023-03-05;2023-03-02;641.25;641.25;PAGO
221298;10154;5;2023-04-04;2023-04-03;641.25;641.25;PAGO
221299;10154;6;2023-05-04;2023-05-03;641.25;641.25;PAGO
221300;10154;7;2023-06-03;2023-06-03;641.25;641.25;PAGO
221301;10154;8;2023-07-03;2023-07-01;641.25;641.25;PAGO
221302;10154;9;2023-08-02;2023-07-31;641.25;641.25;PAGO
221303;10154;10;2023-09-01;2023-08-29;641.25;641.25;PAGO
221304;10154;11;2023-10-01;2023-09-29;641.25;641.25;PAGO
221305;10154;12;2023-10-31;2023-10-28;641.25;641.25;PAGO
221306;10155;1;2022-01-11;2022-01-30;430.43;439.04;ATRASADO
221307;10155;2;2022-02-10;2022-04-26;430.43;439.04;ATRASADO
221308;10155;3;2022-03-12;2022-03-12;430.43;430.43;PAGO
221309;10155;4;2022-04-11;2022-04-08;430.43;430.43;PAGO
221310;10155;5;2022-05-11;2022-05-10;430.43;430.43;PAGO
221311;10155;6;2022-06-10;2022-06-08;430.43;430.43;PAGO
221312;10155;7;2022-07-10;2022-07-09;430.43;430.43;PAGO
221313;10155;8;2022-08-09;2022-08-06;430.43;430.43;PAGO
221314;10155;9;2022-09-08;2022-09-05;430.43;430.43;PAGO
221315;10155;10;2022-10-08;2022-10-07;430.43;430.43;PAGO
221316;10155;11;2022-11-07;2022-11-07;430.43;430.43;PAGO
221317;10155;12;2022-12-07;2022-12-06;430.43;430.43;PAGO
221318;10155;13;2023-01-06;2023-01-04;430.43;430.43;PAGO
221319;10155;14;2023-02-05;2023-02-02;430.43;430.43;PAGO
221320;10155;15;2023-03-07;2023-03-06;430.43;430.43;PAGO
221321;10155;16;2023-04-06;2023-04-06;430.43;430.43;PAGO
221322;10155;17;2023-05-06;2023-05-04;430.43;430.43;PAGO
221323;10155;18;2023-06-05;2023-06-05;430.43;430.43;PAGO
221324;10156;1;2022-04-11;2022-04-08;535.69;535.69;PAGO
221325;10156;2;2022-05-11;2022-06-10;535.69;546.4;ATRASADO
221326;10156;3;2022-06-10;2022-06-10;535.69;535.69;PAGO
221327;10156;4;2022-07-10;2022-07-09;535.69;535.69;PAGO
221328;10156;5;2022-08-09;2022-08-06;535.69;535.69;PAGO
221329;10156;6;2022-09-08;2022-11-03;535.69;546.4;ATRASADO
221330;10156;7;2022-10-08;2022-10-08;535.69;535.69;PAGO
221331;10156;8;2022-11-07;2023-01-07;535.69;546.4;ATRASADO
221332;10156;9;2022-12-07;2022-12-05;535.69;535.69;PAGO
221333;10156;10;2023-01-06;2023-04-03;535.69;546.4;ATRASADO
221334;10156;11;2023-02-05;2023-04-25;535.69;546.4;ATRASADO
221335;10156;12;2023-03-07;2023-03-06;535.69;535.69;PAGO
221336;10157;1;2022-10-25;2022-10-22;254.99;254.99;PAGO
221337;10157;2;2022-11-24;2022-11-21;254.99;254.99;PAGO
221338;10157;3;2022-12-24;2022-12-24;254.99;254.99;PAGO
221339;10157;4;2023-01-23;2023-01-22;254.99;254.99;PAGO
221340;10157;5;2023-02-22;2023-02-20;254.99;254.99;PAGO
221341;10157;6;2023-03-24;2023-03-23;254.99;254.99;PAGO
221342;10157;7;2023-04-23;2023-04-22;254.99;254.99;PAGO
221343;10157;8;2023-05-23;2023-05-30;254.99;260.09;ATRASADO
221344;10157;9;2023-06-22;2023-06-20;254.99;254.99;PAGO
221345;10157;10;2023-07-22;2023-07-21;254.99;254.99;PAGO
221346;10157;11;2023-08-21;2023-10-08;254.99;260.09;ATRASADO
221347;10157;12;2023-09-20;2023-09-19;254.99;254.99;PAGO
221348;10158;1;2024-06-03;2024-06-02;606.48;606.48;PAGO
221349;10158;2;2024-07-03;2024-07-01;606.48;606.48;PAGO
221350;10158;3;2024-08-02;2024-07-31;606.48;606.48;PAGO
221351;10158;4;2024-09-01;2024-08-29;606.48;606.48;PAGO
221352;10158;5;2024-10-01;2024-09-29;606.48;606.48;PAGO
221353;10158;6;2024-10-31;2024-10-28;606.48;606.48;PAGO
221354;10158;7;2024-11-30;2024-11-30;606.48;606.48;PAGO
221355;10158;8;2024-12-30;2024-12-28;606.48;606.48;PAGO
221356;10158;9;2025-01-29;2025-01-29;606.48;606.48;PAGO
221357;10158;10;2025-02-28;2025-02-27;606.48;606.48;PAGO
221358;10158;11;2025-03-30;2025-03-27;606.48;606.48;PAGO
221359;10158;12;2025-04-29;2025-04-27;606.48;606.48;PAGO
221360;10159;1;2025-01-28;2025-01-27;447.76;447.76;PAGO
221361;10159;2;2025-02-27;2025-02-27;447.76;447.76;PAGO
221362;10159;3;2025-03-29;2025-04-20;447.76;456.72;ATRASADO
221363;10159;4;2025-04-28;2025-04-26;447.76;447.76;PAGO
221364;10159;5;2025-05-28;2025-05-28;447.76;447.76;PAGO
221365;10159;6;2025-06-27;2025-06-26;447.76;447.76;PAGO
221366;10159;7;2025-07-27;2025-07-25;447.76;447.76;PAGO
221367;10159;8;2025-08-26;2025-08-25;447.76;447.76;PAGO
221368;10159;9;2025-09-25;2025-09-24;447.76;447.76;PAGO
221369;10159;10;2025-10-25;2025-10-22;447.76;447.76;PAGO
221370;10159;11;2025-11-24;2025-11-24;447.76;447.76;PAGO
221371;10159;12;2025-12-24;2025-12-24;447.76;447.76;PAGO
221372;10160;1;2023-07-17;2023-09-25;399.2;407.18;ATRASADO
221373;10160;2;2023-08-16;2023-08-13;399.2;399.2;PAGO
221374;10160;3;2023-09-15;2023-09-28;399.2;407.18;ATRASADO
221375;10160;4;2023-10-15;2023-10-15;399.2;399.2;PAGO
221376;10160;5;2023-11-14;2023-12-10;399.2;407.18;ATRASADO
221377;10160;6;2023-12-14;2024-02-26;399.2;407.18;ATRASADO
221378;10160;7;2024-01-13;2024-01-13;399.2;399.2;PAGO
221379;10160;8;2024-02-12;2024-03-03;399.2;407.18;ATRASADO
221380;10160;9;2024-03-13;2024-03-13;399.2;399.2;PAGO
221381;10160;10;2024-04-12;2024-04-09;399.2;399.2;PAGO
221382;10160;11;2024-05-12;2024-05-10;399.2;399.2;PAGO
221383;10160;12;2024-06-11;2024-09-07;399.2;407.18;ATRASADO
221384;10160;13;2024-07-11;2024-07-09;399.2;399.2;PAGO
221385;10160;14;2024-08-10;2024-08-10;399.2;399.2;PAGO
221386;10160;15;2024-09-09;2024-09-06;399.2;399.2;PAGO
221387;10160;16;2024-10-09;2024-10-06;399.2;399.2;PAGO
221388;10160;17;2024-11-08;2024-12-27;399.2;407.18;ATRASADO
221389;10160;18;2024-12-08;2025-01-05;399.2;407.18;ATRASADO
221390;10161;1;2022-04-29;2022-04-26;101.67;101.67;PAGO
221391;10161;2;2022-05-29;2022-05-28;101.67;101.67;PAGO
221392;10161;3;2022-06-28;2022-06-25;101.67;101.67;PAGO
221393;10161;4;2022-07-28;2022-07-27;101.67;101.67;PAGO
221394;10161;5;2022-08-27;2022-08-25;101.67;101.67;PAGO
221395;10161;6;2022-09-26;2022-09-26;101.67;101.67;PAGO
221396;10161;7;2022-10-26;2022-12-06;101.67;103.7;ATRASADO
221397;10161;8;2022-11-25;2022-11-22;101.67;101.67;PAGO
221398;10161;9;2022-12-25;2022-12-25;101.67;101.67;PAGO
221399;10161;10;2023-01-24;2023-01-21;101.67;101.67;PAGO
221400;10161;11;2023-02-23;2023-02-21;101.67;101.67;PAGO
221401;10161;12;2023-03-25;2023-03-24;101.67;101.67;PAGO
221402;10161;13;2023-04-24;2023-04-23;101.67;101.67;PAGO
221403;10161;14;2023-05-24;2023-05-24;101.67;101.67;PAGO
221404;10161;15;2023-06-23;2023-06-21;101.67;101.67;PAGO
221405;10161;16;2023-07-23;2023-07-22;101.67;101.67;PAGO
221406;10161;17;2023-08-22;2023-09-09;101.67;103.7;ATRASADO
221407;10161;18;2023-09-21;2023-09-21;101.67;101.67;PAGO
221408;10161;19;2023-10-21;2023-11-01;101.67;103.7;ATRASADO
221409;10161;20;2023-11-20;2023-11-17;101.67;101.67;PAGO
221410;10161;21;2023-12-20;2023-12-19;101.67;101.67;PAGO
221411;10161;22;2024-01-19;2024-01-16;101.67;101.67;PAGO
221412;10161;23;2024-02-18;2024-02-15;101.67;101.67;PAGO
221413;10161;24;2024-03-19;2024-03-17;101.67;101.67;PAGO
221414;10161;25;2024-04-18;2024-04-16;101.67;101.67;PAGO
221415;10161;26;2024-05-18;2024-05-15;101.67;101.67;PAGO
221416;10161;27;2024-06-17;2024-06-16;101.67;101.67;PAGO
221417;10161;28;2024-07-17;2024-07-14;101.67;101.67;PAGO
221418;10161;29;2024-08-16;2024-08-16;101.67;101.67;PAGO
221419;10161;30;2024-09-15;2024-09-14;101.67;101.67;PAGO
221420;10161;31;2024-10-15;2024-10-13;101.67;101.67;PAGO
221421;10161;32;2024-11-14;2024-11-13;101.67;101.67;PAGO
221422;10161;33;2024-12-14;2024-12-11;101.67;101.67;PAGO
221423;10161;34;2025-01-13;2025-01-12;101.67;101.67;PAGO
221424;10161;35;2025-02-12;2025-02-12;101.67;101.67;PAGO
221425;10161;36;2025-03-14;2025-03-13;101.67;101.67;PAGO
221426;10161;37;2025-04-13;2025-04-12;101.67;101.67;PAGO
221427;10161;38;2025-05-13;2025-05-11;101.67;101.67;PAGO
221428;10161;39;2025-06-12;2025-09-02;101.67;103.7;ATRASADO
221429;10161;40;2025-07-12;2025-07-09;101.67;101.67;PAGO
221430;10161;41;2025-08-11;2025-08-28;101.67;103.7;ATRASADO
221431;10161;42;2025-09-10;2025-09-07;101.67;101.67;PAGO
221432;10161;43;2025-10-10;2025-10-10;101.67;101.67;PAGO
